version,system_version,package
1.0,opengever-zug:2.2,opengever.zugpolicy.diafw
1.0,opengever-zug:2.2,opengever.zugpolicy.didis
2.0.1,opengever-zug:2.2,opengever.zugpolicy.digva
1.0,opengever-zug:2.2,opengever.zugpolicy.diksa
1.0,opengever-zug:2.2,opengever.zugpolicy.dizbd
2.0,opengever-zug:2.2,opengever.zugpolicy.fdaio
2.0,opengever-zug:2.2,opengever.zugpolicy.fdfds
2.0.1,opengever-zug:2.2,opengever.zugpolicy.fdkfv
2.0.1,opengever-zug:2.2,opengever.zugpolicy.gdgds
2.0,opengever-zug:2.2,opengever.zugpolicy.gdgea
1.0.2,opengever-zug:2.2,opengever.zugpolicy.gdmed
1.0,opengever-zug:2.2,opengever.zugpolicy.gdvea
1.0,opengever-zug:2.2,opengever.zugpolicy.krkoko
1.0,opengever-zug:2.2,opengever.zugpolicy.krstawiko
2.0,opengever-zug:2.2,opengever.zugpolicy.sdsds
1.0,opengever-zug:2.2,opengever.zugpolicy.sdsko
2.0,opengever-zug:2.2,opengever.zugpolicy.skaarch
2.0,opengever-zug:2.2,opengever.zugpolicy.skakr
2.0,opengever-zug:2.2,opengever.zugpolicy.skarr
1.0,opengever-zug:2.2,opengever.zugpolicy.skaska
1.1,opengever-zug:2.2,opengever.zugpolicy.training
1.0,opengever-zug:2.2,opengever.zugpolicy.vdaoev
2.0,opengever-zug:2.2,opengever.zugpolicy.vdvds
1.1,opengever-zug:2.2,ordereddict
1.0.1,opengever-zug:2.2,plone.app.lockingbehavior
0.4,opengever-zug:2.2,suds
0.5,opengever-zug:2.2,superlance
3.0a10,opengever-zug:2.2,supervisor
1.0,opengever-zug:2.2,transmogrify.sqlinserter
2.1,opengever-zug:2.2.1,opengever.task
2.1,opengever-zug:2.2.1,opengever.zug.bdbds
1.0,opengever-zug:2.2.1,opengever.zug.diada
1.0,opengever-zug:2.2.1,opengever.zug.komsko
2.0.2,opengever-zug:2.2.1,opengever.zugpolicy.bdarp
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.bdbds
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.dbkags
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.dbkdbks
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.dbkbiz
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.diada
1.0.2,opengever-zug:2.2.1,opengever.zugpolicy.diafw
1.1.1,opengever-zug:2.2.1,opengever.zugpolicy.didis
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.diksa
1.0.2,opengever-zug:2.2.1,opengever.zugpolicy.dizibu
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.fdfds
1.0,opengever-zug:2.2.1,opengever.zugpolicy.fdpa
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.gdgea
1.0,opengever-zug:2.2.1,opengever.zugpolicy.kombiko
1.0,opengever-zug:2.2.1,opengever.zugpolicy.komhbk
1.0,opengever-zug:2.2.1,opengever.zugpolicy.komkoev
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.komkoko
1.0,opengever-zug:2.2.1,opengever.zugpolicy.komnlk
2.0.3,opengever-zug:2.2.1,opengever.zugpolicy.komrpk
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.komsko
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.komstawiko
1.0,opengever-zug:2.2.1,opengever.zugpolicy.komtbk
2.0.2,opengever-zug:2.2.1,opengever.zugpolicy.sdsds
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.skaarch
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.skakr
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.skarr
1.0.2,opengever-zug:2.2.1,opengever.zugpolicy.skaska
1.0.1,opengever-zug:2.2.1,opengever.zugpolicy.vdaoev
2.0.1,opengever-zug:2.2.1,opengever.zugpolicy.vdvds
2.0.2,opengever-zug:2.3,opengever.zug.base
2.1.1,opengever-zug:2.3,opengever.zug.bdarp
2.2,opengever-zug:2.3,opengever.zug.bdbds
2.0.1,opengever-zug:2.3,opengever.zug.digva
2.0.1,opengever-zug:2.3,opengever.zug.gdgea
1.0.1,opengever-zug:2.3,opengever.zug.komsko
2.0.1,opengever-zug:2.3,opengever.zug.skakr
2.0.1,opengever-zug:2.3,opengever.zug.skarr
1.0,opengever-zug:2.3,opengever.zugpolicy.dbkaku
1.0,opengever-zug:2.3,opengever.zugpolicy.dbkams
2.0.1,opengever-zug:2.3,opengever.zugpolicy.dbkdbks
1.0.3,opengever-zug:2.3,opengever.zugpolicy.dbkspd
1.3.2,opengever-zug:2.3,opengever.zugpolicy.dbksport
1.0.3,opengever-zug:2.3,opengever.zugpolicy.diafw
2.0.2,opengever-zug:2.3,opengever.zugpolicy.digva
2.0.2,opengever-zug:2.3,opengever.zugpolicy.gdgds
1.0.1,opengever-zug:2.3,opengever.zugpolicy.gdvsvetd
1.1,opengever-zug:2.3,opengever.zugpolicy.komjpk
2.0.3,opengever-zug:2.3,opengever.zugpolicy.sdsds
1.1.1,opengever-zug:2.3,opengever.zugpolicy.training
1.1,opengever-zug:2.3.1,ftw.dictstorage
3.1.5,opengever-zug:2.3.1,ftw.tabbedview
1.7.7,opengever-zug:2.3.1,ftw.table
1.0.4,opengever-zug:2.3.1,opengever.async
2.4,opengever-zug:2.3.1,opengever.base
2.2,opengever-zug:2.3.1,opengever.contact
2.0.2,opengever-zug:2.3.1,opengever.docucomposer
2.0.3,opengever-zug:2.3.1,opengever.document
2.0.4,opengever-zug:2.3.1,opengever.dossier
2.0.4,opengever-zug:2.3.1,opengever.globalindex
2.0.2,opengever-zug:2.3.1,opengever.journal
2.1.4,opengever-zug:2.3.1,opengever.latex
2.0.2,opengever-zug:2.3.1,opengever.mail
2.0.4,opengever-zug:2.3.1,opengever.ogds.base
2.1.3,opengever-zug:2.3.1,opengever.setup
2.1.2,opengever-zug:2.3.1,opengever.tabbedview
2.3.4,opengever-zug:2.3.1,opengever.task
2.0.3,opengever-zug:2.3.1,opengever.tasktemplates
2.0.2,opengever-zug:2.3.1,opengever.trash
1.2,opengever-zug:2.3.1,opengever.upgrade
2.0.2,opengever-zug:2.3.1,opengever.zug.skakr
2.0.3,opengever-zug:2.3.1,opengever.zugpolicy.digva
2.0.4,opengever-zug:2.3.2,opengever.document
2.0.2,opengever-zug:2.4,opengever.docucomposer
2.1,opengever-zug:2.4,opengever.zug.base
2.1.3,opengever-zug:2.4,opengever.zug.bdarp
2.3.2,opengever-zug:2.4,opengever.zug.bdbds
2.0.3,opengever-zug:2.4,opengever.zug.digva
1.0.3,opengever-zug:2.4,opengever.zug.komsko
2.0.4,opengever-zug:2.4,opengever.zug.skakr
2.0.4,opengever-zug:2.4,opengever.zugpolicy.base
2.0.2,opengever-zug:2.4,opengever.zugpolicy.bdarp
2.0.1,opengever-zug:2.4,opengever.zugpolicy.bdbds
1.3.3,opengever-zug:2.4,opengever.zugpolicy.dbksport
1.0.2,opengever-zug:2.4,opengever.zugpolicy.diksa
1.0.3,opengever-zug:2.4,opengever.zugpolicy.komkoko
1.0.3,opengever-zug:2.4,opengever.zugpolicy.komsko
2.1,opengever-zug:2.5,opengever.zug.base
2.1.3,opengever-zug:2.5,opengever.zug.bdarp
2.4,opengever-zug:2.5,opengever.zug.bdbds
1.1,opengever-zug:2.5,opengever.zug.diada
2.0.3,opengever-zug:2.5,opengever.zug.digva
2.0.1,opengever-zug:2.5,opengever.zug.gdgea
1.0.3,opengever-zug:2.5,opengever.zug.komsko
2.0.4,opengever-zug:2.5,opengever.zug.skakr
2.0.1,opengever-zug:2.5,opengever.zug.skarr
2.1,opengever-zug:2.5,opengever.zugconfig
2.0.7,opengever-zug:2.5,opengever.zugpolicy.base
2.1,opengever-zug:2.5,opengever.zugpolicy.bdarp
1.0.1,opengever-zug:2.5,opengever.zugpolicy.dikes
2.1,opengever-zug:2.5,opengever.zugpolicy.skaarch
1.0.4,opengever-zug:2.5,opengever.zugpolicy.vdawa
1.0.3,opengever-zug:2.5,opengever.zugpolicy.vdgibz
1.2,teamraum:3.0.2,collective.js.extjs
1.0,teamraum:3.0.2,collective.mtrsetup
3.0.6,teamraum:3.0.2,eGov
0.3.11,teamraum:3.0.2,egov.classification
1.3.4,teamraum:3.0.2,egov.contactdirectory
1.0.6,teamraum:3.0.2,egov.contentpage
1.1.1,teamraum:3.0.2,egov.izugtheme
1.0a2,teamraum:3.0.2,egov.jsonimport
1.3,teamraum:3.0.2,egov.myaccount
1.0.12,teamraum:3.0.2,egov.orgunit
1.5.4,teamraum:3.0.2,egov.policy.base
1.0,teamraum:3.0.2,egov.policy.my4egov
1.0b3,teamraum:3.0.2,egov.policy.portal
1.2.4.2,teamraum:3.0.2,egov.policy.teamraum
1.0a1,teamraum:3.0.2,egov.policy.web
1.0b4,teamraum:3.0.2,egov.procurement
1.1.6,teamraum:3.0.2,egov.tabbedview
1.1c4,teamraum:3.0.2,egov.topics
2.4.2c3,teamraum:3.0.2,egov.upgrade
1.0.10,teamraum:3.0.2,egov.workflows
1.1.8,teamraum:3.0.2,ftw.billboard
1.2.4,teamraum:3.0.2,ftw.blog
2.2.9,teamraum:3.0.2,ftw.book
1.0.6,teamraum:3.0.2,ftw.bridge.client
1.15,teamraum:3.0.2,ftw.calendar
1.1.4,teamraum:3.0.2,ftw.calendarwidget
1.1.3,teamraum:3.0.2,ftw.colorbox
2.1,teamraum:3.0.2,ftw.contentmenu
1.4,teamraum:3.0.2,ftw.dashboard.dragndrop
2.0.1,teamraum:3.0.2,ftw.dashboard.portlets.favourites
1.3.2,teamraum:3.0.2,ftw.dashboard.portlets.postit
1.2.6,teamraum:3.0.2,ftw.dashboard.portlets.recentlymodified
1.0,teamraum:3.0.2,ftw.dictstorage
1.1.5,teamraum:3.0.2,ftw.favorite
1.5,teamraum:3.0.2,ftw.file
1.1,teamraum:3.0.2,ftw.globalstatusmessage
1.2.4,teamraum:3.0.2,ftw.journal
1.2.1,teamraum:3.0.2,ftw.keywordoverlay
1.4,teamraum:3.0.2,ftw.meeting
1.1.1,teamraum:3.0.2,ftw.mimetypes
1.2,teamraum:3.0.2,ftw.notification.base
2.0.4,teamraum:3.0.2,ftw.notification.email
1.0.3,teamraum:3.0.2,ftw.participation
1.2.4,teamraum:3.0.2,ftw.pdfgenerator
1.4.7,teamraum:3.0.2,ftw.permissionmanager
1.2,teamraum:3.0.2,ftw.poodle
1.0,teamraum:3.0.2,ftw.portlet.clock
1.0,teamraum:3.0.2,ftw.portlet.weather
1.0a2,teamraum:3.0.2,ftw.portletview
1.0,teamraum:3.0.2,ftw.quota
0.4,teamraum:3.0.2,ftw.sendmail
3.3.1,teamraum:3.0.2,ftw.tabbedview
1.8,teamraum:3.0.2,ftw.table
1.0,teamraum:3.0.2,ftw.tagging
2.4.1,teamraum:3.0.2,ftw.task
1.0.5,teamraum:3.0.2,ftw.tooltip
1.1,teamraum:3.0.2,ftw.upgrade
1.8.3,teamraum:3.0.2,ftw.usermanagement
0.6dev-r26088,teamraum:3.0.2,ftw.utilities
1.6.1,teamraum:3.0.2,ftw.workspace
2.2.1,teamraum:3.0.2,ftwbook.graphicblock
4.5,teamraum:3.0.2,izug.ticketbox
1.3,teamraum:3.0.2,plonegov.pdflatex
0.5,teamraum:3.0.2,plonegov.recipe.pdflatex
1.3,teamraum:3.0.2,plonetheme.teamraum
3.0c1,teamraum:3.0.2,simplelayout.base
3.0b7,teamraum:3.0.2,simplelayout.types.common
1.0a2,teamraum:3.0.2,simplelayout.types.flowplayerblock
1.0.7,teamraum:3.0.2,simplelayout.types.news
3.0b4,teamraum:3.0.2,simplelayout.ui.base
3.0b2,teamraum:3.0.2,simplelayout.ui.dragndrop
3.0.7,teamraum:3.0.2.1,eGov
3.0.9,teamraum:3.0.2.2,eGov
1.1.7,teamraum:3.0.2.2,egov.tabbedview
1.1.2,teamraum:3.0.2.3,egov.izugtheme
1.1.3,teamraum:3.0.2.4,egov.izugtheme
1.0,teamraum:3.1,collective.deletepermission
3.1.3,teamraum:3.1,eGov
1.4,teamraum:3.1,egov.contactdirectory
1.1,teamraum:3.1,egov.contentpage
1.2.2,teamraum:3.1,egov.izugtheme
1.1,teamraum:3.1,egov.orgunit
1.1.8,teamraum:3.1,egov.tabbedview
2.2.11,teamraum:3.1,ftw.book
1.1.5,teamraum:3.1,ftw.calendarwidget
1.5.1,teamraum:3.1,ftw.dashboard.dragndrop
3.0,teamraum:3.1,ftw.dashboard.portlets.favourites
1.6,teamraum:3.1,ftw.file
1.0,teamraum:3.1,ftw.geo
1.4.1,teamraum:3.1,ftw.meeting
1.0.4,teamraum:3.1,ftw.participation
1.2.5,teamraum:3.1,ftw.pdfgenerator
3.3.4,teamraum:3.1,ftw.tabbedview
1.9,teamraum:3.1,ftw.table
1.1.1,teamraum:3.1,ftw.tooltip
1.2,teamraum:3.1,ftw.upgrade
1.8.9,teamraum:3.1,ftw.usermanagement
1.6.2,teamraum:3.1,ftw.workspace
4.5.1,teamraum:3.1,izug.ticketbox
3.0c3,teamraum:3.1,simplelayout.base
3.0c1,teamraum:3.1,simplelayout.types.common
1.0b2,teamraum:3.1,simplelayout.types.flowplayerblock
1.2.1,teamraum:3.1,simplelayout.types.news
3.0b5,teamraum:3.1,simplelayout.ui.base
3.0c1,teamraum:3.1,simplelayout.ui.dragndrop
1.2,teamraum:4.x,collective.js.extjs
1.4.1,teamraum:4.x,collective.mtrsetup
0.4,teamraum:4.x,egov.classification
1.0a2,teamraum:4.x,egov.jsonimport
1.3,teamraum:4.x,egov.myaccount
1.5.4,teamraum:4.x,egov.policy.base
1.0,teamraum:4.x,egov.policy.my4egov
1.0b3,teamraum:4.x,egov.policy.portal
1.2.5,teamraum:4.x,egov.policy.teamraum
1.0a1,teamraum:4.x,egov.policy.web
1.0b4,teamraum:4.x,egov.procurement
1.1.9,teamraum:4.x,egov.tabbedview
1.1c4,teamraum:4.x,egov.topics
2.4.2c3,teamraum:4.x,egov.upgrade
1.0.10,teamraum:4.x,egov.workflows
1.2.1,teamraum:4.x,ftw.billboard
1.2.4,teamraum:4.x,ftw.blog
1.0.6,teamraum:4.x,ftw.bridge.client
1.15,teamraum:4.x,ftw.calendar
1.1.6,teamraum:4.x,ftw.calendarwidget
1.1.3,teamraum:4.x,ftw.colorbox
2.2,teamraum:4.x,ftw.contentmenu
1.3.3,teamraum:4.x,ftw.dashboard.portlets.postit
1.2.6,teamraum:4.x,ftw.dashboard.portlets.recentlymodified
1.2,teamraum:4.x,ftw.dictstorage
1.1.5,teamraum:4.x,ftw.favorite
1.1,teamraum:4.x,ftw.globalstatusmessage
1.2.5,teamraum:4.x,ftw.journal
1.2.1,teamraum:4.x,ftw.keywordoverlay
1.1.1,teamraum:4.x,ftw.mimetypes
1.2.1,teamraum:4.x,ftw.notification.base
2.0.4,teamraum:4.x,ftw.notification.email
1.4.8,teamraum:4.x,ftw.permissionmanager
1.3,teamraum:4.x,ftw.poodle
1.0.1,teamraum:4.x,ftw.portlet.clock
1.0,teamraum:4.x,ftw.portlet.weather
1.0a2,teamraum:4.x,ftw.portletview
1.0,teamraum:4.x,ftw.quota
0.4,teamraum:4.x,ftw.sendmail
1.0.2,teamraum:4.x,ftw.tagging
2.4.2,teamraum:4.x,ftw.task
0.6dev-r26088,teamraum:4.x,ftw.utilities
2.2.1,teamraum:4.x,ftwbook.graphicblock
1.5.1,teamraum:4.x,plonegov.pdflatex
0.5,teamraum:4.x,plonegov.recipe.pdflatex
1.3,teamraum:4.x,plonetheme.teamraum
1.2.1,teamraum:develop-latest,ftw.billdboard
3.2.0,teamraum-3rdparty:3.0.2,BeautifulSoup
0.6.2,teamraum-3rdparty:3.0.2,Mako
0.15,teamraum-3rdparty:3.0.2,MarkupSafe
1.4.4,teamraum-3rdparty:3.0.2,Products.AddRemoveWidget
1.3,teamraum-3rdparty:3.0.2,Products.AutocompleteWidget
1.8b1,teamraum-3rdparty:3.0.2,Products.DataGridField
1.14,teamraum-3rdparty:3.0.2,Products.LDAPMultiPlugins
2.20,teamraum-3rdparty:3.0.2,Products.LDAPUserFolder
2.1.1,teamraum-3rdparty:3.0.2,Products.Maps
1.3,teamraum-3rdparty:3.0.2,Products.PloneFlashUpload
1.6.5,teamraum-3rdparty:3.0.2,Products.PloneFormGen
1.2,teamraum-3rdparty:3.0.2,Products.PloneHotfix20110720
1.1,teamraum-3rdparty:3.0.2,Products.PloneHotfix20110928
1.1,teamraum-3rdparty:3.0.2,Products.PloneLDAP
1.1.3,teamraum-3rdparty:3.0.2,Products.PythonField
1.1.3,teamraum-3rdparty:3.0.2,Products.TALESField
1.2.5,teamraum-3rdparty:3.0.2,Products.TemplateFields
1.0,teamraum-3rdparty:3.0.2,Products.Zope-Hotfix-20110622
0.2.1,teamraum-3rdparty:3.0.2,StoneageHTML
0.1.1,teamraum-3rdparty:3.0.2,collective.blueprint.usersandgroups
3.0rc1,teamraum-3rdparty:3.0.2,collective.flowplayer
1.0.1,teamraum-3rdparty:3.0.2,collective.jqhistory
1.0,teamraum-3rdparty:3.0.2,collective.js.jqsmartTruncation
1.0,teamraum-3rdparty:3.0.2,collective.js.jqtooltip
1.8.16.5,teamraum-3rdparty:3.0.2,collective.js.jqueryui
1.1,teamraum-3rdparty:3.0.2,collective.js.throttledebounce
1.0,teamraum-3rdparty:3.0.2,collective.js.ui.multiselect
0.5,teamraum-3rdparty:3.0.2,collective.logbook
2.0.2,teamraum-3rdparty:3.0.2,collective.portlet.collectionmultiview
1.4,teamraum-3rdparty:3.0.2,collective.quickupload
0.6,teamraum-3rdparty:3.0.2,collective.recipe.filestorage
1.2,teamraum-3rdparty:3.0.2,collective.xmltestreport
0.9.9,teamraum-3rdparty:3.0.2,cssutils
1.2,teamraum-3rdparty:3.0.2,dataflake.cache
1.2,teamraum-3rdparty:3.0.2,dataflake.ldapconnection
0.94,teamraum-3rdparty:3.0.2,geopy
1.0b9,teamraum-3rdparty:3.0.2,plone.app.theming
1.0,teamraum-3rdparty:3.0.2,plone.formwidget.autocomplete
1.0b1,teamraum-3rdparty:3.0.2,plone.principalsource
1.0b6,teamraum-3rdparty:3.0.2,plone.resource
2.3.13,teamraum-3rdparty:3.0.2,python-ldap
0.5,teamraum-3rdparty:3.0.2,repoze.xmliter
0.7.1,teamraum-3rdparty:3.0.2,z3c.jbot
0.5.4,teamraum-3rdparty:3.0.2,z3c.json
0.8,teamraum-3rdparty:3.0.2,z3c.recipe.staticlxml
1.0c1,teamraum-3rdparty:3.0.2,z3c.widgets.flashupload
1.3.5,teamraum-3rdparty:3.0.2,zc.recipe.cmmi
1.6.3FTA,teamraum-3rdparty:3.0.2.2,kss.core
1.2,teamraum-3rdparty:3.0.2.3,Products.PloneHotfix20121106
1.0,teamraum-3rdparty:3.0.2.3,Products.Zope-Hotfix-20111024
1.7.4,teamraum-3rdparty:3.1,Products.PloneFormGen
1.2.16,teamraum-3rdparty:3.1,Shapely
2.4,teamraum-3rdparty:3.1,collective.geo.contentlocations
1.4,teamraum-3rdparty:3.1,collective.geo.geographer
2.4,teamraum-3rdparty:3.1,collective.geo.kml
1.5,teamraum-3rdparty:3.1,collective.geo.mapwidget
0.2.4,teamraum-3rdparty:3.1,collective.geo.openlayers
2.4,teamraum-3rdparty:3.1,collective.geo.settings
1.5.8,teamraum-3rdparty:3.1,collective.quickupload
3.1.2,teamraum-3rdparty:3.1,collective.flowplayer
0.2,teamraum-3rdparty:3.1,collective.z3cform.colorpicker
1.3.3,teamraum-3rdparty:3.1,hachoir-core
1.3.3,teamraum-3rdparty:3.1,hachoir-metadata
1.3.4,teamraum-3rdparty:3.1,hachoir-parser
1.2.0,teamraum-3rdparty:3.1,plone.formwidget.autocomplete
1.0.6,teamraum-3rdparty:3.1,plone.formwidget.contenttree
3.2.1,teamraum-3rdparty:4.0,BeautifulSoup
0.7.3,teamraum-3rdparty:4.0,Mako
0.15,teamraum-3rdparty:4.0,MarkupSafe
1.5.0,teamraum-3rdparty:4.0,Products.AddRemoveWidget
1.4.0,teamraum-3rdparty:4.0,Products.AutocompleteWidget
1.8.4,teamraum-3rdparty:4.0,Products.DataGridField
1.14,teamraum-3rdparty:4.0,Products.LDAPMultiPlugins
2.24,teamraum-3rdparty:4.0,Products.LDAPUserFolder
3.0,teamraum-3rdparty:4.0,Products.Maps
1.3,teamraum-3rdparty:4.0,Products.PloneFlashUpload
1.7.6,teamraum-3rdparty:4.0,Products.PloneFormGen
1.2,teamraum-3rdparty:4.0,Products.PloneHotfix20110720
1.1,teamraum-3rdparty:4.0,Products.PloneHotfix20110928
1.2,teamraum-3rdparty:4.0,Products.PloneHotfix20121106
1.2,teamraum-3rdparty:4.0,Products.PloneLDAP
1.1.3,teamraum-3rdparty:4.0,Products.PythonField
1.1.3,teamraum-3rdparty:4.0,Products.TALESField
1.2.5,teamraum-3rdparty:4.0,Products.TemplateFields
1.0,teamraum-3rdparty:4.0,Products.Zope-Hotfix-20110622
1.0,teamraum-3rdparty:4.0,Products.Zope-Hotfix-20111024
1.2.17,teamraum-3rdparty:4.0,Shapely
0.2.1,teamraum-3rdparty:4.0,StoneageHTML
0.1.1,teamraum-3rdparty:4.0,collective.blueprint.jsonmigrator
0.1.3,teamraum-3rdparty:4.0,collective.blueprint.usersandgroups
3.1.2,teamraum-3rdparty:4.0,collective.flowplayer
2.5,teamraum-3rdparty:4.0,collective.geo.contentlocations
1.6,teamraum-3rdparty:4.0,collective.geo.geographer
2.5,teamraum-3rdparty:4.0,collective.geo.kml
1.6,teamraum-3rdparty:4.0,collective.geo.mapwidget
2.5,teamraum-3rdparty:4.0,collective.geo.openlayers
2.5,teamraum-3rdparty:4.0,collective.geo.settings
1.0.1,teamraum-3rdparty:4.0,collective.jqhistory
1.0,teamraum-3rdparty:4.0,collective.js.jqsmartTruncation
1.0,teamraum-3rdparty:4.0,collective.js.jqtooltip
1.10.0.1,teamraum-3rdparty:4.0,collective.js.jqueryui
1.1,teamraum-3rdparty:4.0,collective.js.throttledebounce
1.0,teamraum-3rdparty:4.0,collective.js.ui.multiselect
0.6,teamraum-3rdparty:4.0,collective.logbook
2.1.5,teamraum-3rdparty:4.0,collective.portlet.collectionmultiview
1.4,teamraum-3rdparty:4.0,collective.quickupload
0.6,teamraum-3rdparty:4.0,collective.recipe.filestorage
3.0,teamraum-3rdparty:4.0,collective.solr
1.2.8,teamraum-3rdparty:4.0,collective.xmltestreport
0.9.9,teamraum-3rdparty:4.0,cssutils
1.4,teamraum-3rdparty:4.0,dataflake.cache
1.1,teamraum-3rdparty:4.0,dataflake.fakeldap
1.5,teamraum-3rdparty:4.0,dataflake.ldapconnection
0.94.2,teamraum-3rdparty:4.0,geopy
1.6.5,teamraum-3rdparty:4.0,kss.core
1.0.4,teamraum-3rdparty:4.0,plone.app.theming
1.2.4,teamraum-3rdparty:4.0,plone.formwidget.autocomplete
1.0b1,teamraum-3rdparty:4.0,plone.principalsource
1.0.2,teamraum-3rdparty:4.0,plone.resource
2.3.13,teamraum-3rdparty:4.0,python-ldap
0.5,teamraum-3rdparty:4.0,repoze.xmliter
0.7.1,teamraum-3rdparty:4.0,z3c.jbot
0.5.4,teamraum-3rdparty:4.0,z3c.json
0.8,teamraum-3rdparty:4.0,z3c.recipe.staticlxml
1.0c1,teamraum-3rdparty:4.0,z3c.widgets.flashupload
1.3.5,teamraum-3rdparty:4.0,zc.recipe.cmmi
